"","sample","id","sign","text"
"548",548,589736,"Aries","            Bad Poetry   I want to write bad poetry The kind that makes you cringe. I dont give a fuck about rhyme Or meter or rhythm Iambic pentameter, maybe. But thats as far as Ill go.  I want to write bad poetry About pain and sorrow and loss. Maya and teenagers havent cornered the market On being downtrodden. After all, What about the white, college-educated, middle-class male? We got our gripes, too.  But I wont put any effort into it Unless Im drunk Or sentimental. Which might actually make it worse. I want my poetry  To be the literary version of a Baz Lurmann movie. If Moulin Rouge can win an Oscar Who says I cant be Poet Laureate?  I want to go on Oprah And have her kiss my ass. Id act pretentious and sullen And lecture about my triumph over adversity. Ill make Jonathan Franzen look like her best friend. And If Im really lucky,  Dr. Phil will come on And Ill kick his ass.  Its about time I got recognized As the writer of my generation. Coupland can collect plastic bottles and design furniture, And Ethan Hawkes novel will wipe my ass. Fuck Damon and Affleck Screenplays are for pussies.  I want to be Kerouac the traveler Fitzgerald the Hollywood-abused Thompson the twisted  And Hemingway the suicidal drunk. Pounded into one person From a 4 AM bar fight in Queens. With a side of Joyce for good measure. I already drink Guinness.  I promise to use vile, filthy words. Stuff I couldnt say on the Today show. Things like smack, crack, crank, and blow. Shit, fuck, suck a duck. Prick, dick, sniggedy-wick. Give the dog a bone.  I feel better already. Now give me my NEA grant.         "
"549",549,589736,"Aries","           Happy Thanksgiving everyone!  eat lots of toast and popcorn!         "
"550",550,589736,"Aries","           i am driving myself to drink nag nag nag nag NAG all day long i wish i'd just shut up but no i just keep on and on and on one day i'll let me have it and then i'll know who's boss oh yeah         "
"551",551,589736,"Aries","           luke is a former employee of wachovia (he worked with ben and neal), a christian, and an all-around nice guy.  he is currently training to be a baggage handler with american airlines.  also, he is, i think, 21 years old.         "
"552",552,589736,"Aries","           who's luke?         "
"553",553,589736,"Aries","           a tax  urlLink  for the  urlLink masses  http://www.theatlantic.com/issues/2002/12/rauch.htm urlLink           "
"554",554,589736,"Aries","           i don't know why people drink, my fellow traveler.   but at least i know now why you didn't return my phone call last night.  :)         "
"555",555,589736,"Aries","           had a dream about luke last night.  he was living with a woman (a former beauty queen) and he was actually 42.  i think i have seen his future.           "
"556",556,589736,"Aries","           why drink and drive  when you can toke and fly         "
"557",557,589736,"Aries","           i just got ben's christmas present through an auction!  yay!           "
"558",558,589736,"Aries","           I misunderstood.  It seemed you were blowing past my words and on to presenting a thesis I did not intend.  All is well.  I must say I am pleased that you have chosen to change the spelling of Franzen's name to match mine.  Soon I will conquer the literary world...one name at a time...         "
"559",559,589736,"Aries","            urlLink  He is not a masochist, he is a shrewd passive-aggressive (aren't they all?), courting sympathy by constantly telling us where he hurts and fastening reader interest on himself, regardless of the issue or controversy.   interesting  urlLink article  for those of you who enjoy johnathan franzen's novels          "
"560",560,589736,"Aries","           thanks for the clarification johnathan.  sorry that the way i rephrased my question (i wrote a response then went back and edited it - that was what i meant by rephrasing - not rephrasing you but myself -perhaps i should have made that clear) annoyed you.  i was just stating my opinion - wasn't trying to offend.         "
"561",561,589736,"Aries","           Ben - I did not answer the questions because the rephrasing seemed to suggest that the words weren't read at all, which annoyed me because I was in a mood conducive to such. Mir - I answered the first question in my previous post.  In an ideal world, I would answer affirmatively to the second question.  This is not an ideal world, and proactive goodwill is not inherent to our species, so some socially-agreed upon governmental action is necessary to ensure temporary aid is provided for those who cannot help themselves.  I suggest 'governmental action' because my initial assumption, that proactive goodwill is not inherent to our species, precludes the private sector doing anything unless profit is possible or even guaranteed.         "
